ZCTA,Counties,Population Density (People per Square Kilometer),Median Value of Owner Occupied Units (Dollars)
66512,Jackson County|Jefferson County|Shawnee County,19.62287849115971,159900
66514,Geary County,38.90675513247245,196100
66515,Brown County,4.900528202656222,119700
66516,Brown County|Jackson County,2.711712957135313,85300
66517,Riley County,351.3163291450213,115900
66518,Marshall County,1.6027806151420174,128100
66520,Pottawatomie County,2.363185649643899,141700
66521,Nemaha County|Pottawatomie County,3.3060999023444166,119700
66522,Nemaha County,167.3000167300017,51700
66523,Lyon County|Osage County,9.389378234339027,134300
66524,Douglas County|Franklin County|Osage County|Shawnee County,7.53717644029151,160000
66526,Wabaunsee County,4.353766936439815,216000
66527,Brown County,2.2375188101503896,110400
66528,Franklin County|Osage County,4.509966738130224,129400
66531,Riley County,14.886583295373825,160200
66532,Brown County|Doniphan County,2.505329831973836,141700
66533,Jackson County|Shawnee County,13.173203450452997,177000
66534,Brown County|Nemaha County,9.745749523823179,145400
66535,Pottawatomie County,30.3244516383868,215700
66536,Jackson County|Pottawatomie County|Shawnee County|Wabaunsee County,24.50049881032401,164200
66537,Osage County,9.666804818992466,101400
66538,Nemaha County,9.432521632671275,170700
66539,Jackson County|Shawnee County,25.739476426246103,172000
66540,Jackson County|Nemaha County|Pottawatomie County,2.227858660864885,131800
66541,Marshall County|Pawnee County,1.8131500707201824,46100
66542,Shawnee County,43.15098122750341,162600
66543,Osage County,34.05181353557846,133700
66544,Marshall County|Nemaha County,1.285112612511984,89700
66546,Osage County|Shawnee County,10.919902465004133,216800
66547,Pottawatomie County|Wabaunsee County,25.59032293398478,168900
66548,Marshall County|Riley County|Washington County,4.429633650210477,87600
66549,Pottawatomie County,3.358942058951827,147400
66550,Brown County|Jackson County|Nemaha County,3.2218001090024955,82900
66552,Jackson County,3.200851564398967,90000
66554,Riley County,2.1624347913482933,191000
66603,Shawnee County,677.4108313199538,63100
66604,Shawnee County,1310.0467613516726,100300
66605,Shawnee County,753.9535756685505,125300
66606,Shawnee County,740.8397139404511,88600
66607,Shawnee County,575.6706142539228,47300
66608,Shawnee County,465.9816520279571,58700
66609,Shawnee County,231.48418243244095,92900
66610,Shawnee County|Wabaunsee County,91.20066170309941,249000
66611,Shawnee County,1149.581278187691,99600
66612,Shawnee County,760.3705183645616,45000
66614,Shawnee County|Wabaunsee County,502.7324161467217,144500
66615,Shawnee County|Wabaunsee County,30.076706084395617,212500
66616,Shawnee County,354.1547497170708,70800
66617,Jackson County|Jefferson County|Shawnee County,78.59227177004368,159100
66618,Shawnee County,52.726667580984575,171600
66619,Shawnee County,146.15050640216236,58300
66621,Shawnee County,1396.5278109904825,-
66622,Shawnee County,85.16060659584669,-
66701,Bourbon County|Crawford County,15.726076504846997,83800
66710,Wilson County,4.213379529554889,62500
66711,Bourbon County|Crawford County,4.281541107322618,26100
66712,Crawford County,32.294839577594594,87100
66713,Cherokee County,34.24346541252974,81800
66714,Wilson County,2.1377637579933673,39800
66716,Allen County|Bourbon County,2.705706263601772,26700
66717,Wilson County|Woodson County,3.7913547990120633,56500
66720,Allen County|Neosho County|Wilson County|Woodson County,21.083530991922448,81500
66724,Cherokee County|Crawford County,10.03782787869374,75000
66725,Cherokee County,8.56106063079879,85200
66732,Allen County,2.1153166410217055,101000
66733,Neosho County,5.749426535251108,75700
66734,Crawford County,3.2339027102758173,167700
66735,Crawford County,44.41652388727372,-
66736,Elk County|Greenwood County|Montgomery County|Wilson County|Woodson County,5.07600907851106,81900
66738,Bourbon County|Linn County,3.43358344518638,110200
66739,Cherokee County,29.075207148192785,74900
66740,Neosho County,5.702387635572312,-
66741,Bourbon County,3.9770343708218245,135700
66742,Allen County,160.5328042611169,-
66743,Crawford County,11.227069845005225,93200
66746,Bourbon County|Crawford County,1.6064594606047513,-
66748,Allen County|Neosho County|Woodson County,8.755127551613478,89800
66749,Allen County,26.58211177170773,81300
66751,Allen County,5.701368043261981,56300
66753,Cherokee County|Crawford County|Labette County|Neosho County,2.872997391337913,71000
66754,Bourbon County|Linn County,3.609841178556044,-
66755,Allen County|Bourbon County,2.987330964980969,72400
66756,Crawford County,16.315049477338658,76700
66757,Montgomery County|Wilson County,11.182444316965936,88900
66758,Allen County|Anderson County|Coffey County|Woodson County,1.5091949302867624,59000
66760,Crawford County,58.61545779799761,-
66761,Woodson County,2.027018953551821,97000
66762,Cherokee County|Crawford County,72.97796573215511,101100
66763,Crawford County,205.14125013410595,132400
66767,Linn County,3.91472670116801,107600
66769,Bourbon County,3.735520941017169,105900
66770,Cherokee County,55.95232883418383,99300
66771,Neosho County,5.97142768367573,112500
66772,Allen County|Bourbon County|Neosho County,2.083674444456229,38300
66773,Cherokee County,7.888750150534053,49900
66775,Neosho County,2.886968245826501,187500
66776,Labette County|Montgomery County|Neosho County|Wilson County,4.692298446126683,84000
66777,Greenwood County|Wilson County|Woodson County,1.692494458565024,80000
66778,Cherokee County,14.308783548987144,-
66779,Bourbon County,3.357599318378964,94000
66780,Bourbon County|Crawford County|Neosho County,2.063865327097832,73400
66781,Cherokee County|Crawford County,9.488994834322911,65500
66782,Cherokee County,201.626964753324,33600
66783,Woodson County,2.9271837952418736,59000
66801,Chase County|Lyon County,35.100809733319494,116000
66830,Lyon County,3.4510957309516104,-
66833,Lyon County,1.4871847706204182,94200
66834,Geary County|Morris County|Wabaunsee County,2.0315583053867,86500
66835,Lyon County|Morris County,8.136903130993804,101100
66838,Chase County|Marion County|Morris County,1.0378014655228485,58800
66839,Coffey County,10.77520130563243,143500
66840,Butler County|Chase County|Marion County,1.5205573659228775,85000
66842,Butler County,1.0214280708041399,110400
66843,Chase County|Marion County,0.5332885490708139,101500
66845,Chase County,2.9394184671114396,76000
66846,Chase County|Lyon County|Morris County|Wabaunsee County,4.346596323747498,110700
66849,Geary County|Morris County,2.441419183982818,86900
66850,Chase County,0.6389913806331531,112500
66851,Marion County,2.774996608113586,33800
66852,Coffey County|Greenwood County|Woodson County,1.6283577880296392,90000
66853,Greenwood County,0.7131698555029659,31300
66854,Coffey County|Lyon County,3.009735978906488,69300
66856,Coffey County|Osage County,4.304188227298626,156300
66857,Coffey County,3.7547993066758423,89300
66858,Chase County|Marion County,1.9862324423966193,52500
66859,Marion County|Morris County,1.4855188531211319,85000
66860,Greenwood County|Lyon County,2.590947095831901,78000
66861,Marion County,5.922953806329577,100700
66862,Chase County,0.550102859047552,112500
66863,Greenwood County,32.099275250417726,17500
66864,Coffey County|Lyon County,4.203761192112953,72600
66865,Chase County|Lyon County,2.6658669100479666,177000
66866,Harvey County|Marion County,4.254667070201209,86800
66868,Coffey County|Lyon County|Osage County,2.303496551533419,150000
66869,Chase County,2.1761654272598574,108400
66870,Greenwood County|Woodson County,0.6369624179190754,120800
66871,Coffey County|Osage County,3.780140073700131,90500
66872,Geary County|Morris County,2.3856749260271455,96400
66873,Morris County,1.5380704115107386,51500
66901,Cloud County|Republic County,9.605316741515546,84300
66930,Republic County,0.8698017709079492,-
66932,Smith County,0.7570520061559548,66300
66933,Riley County|Washington County,1.582966796549466,95000
66935,Republic County,7.730490182424152,88600
66936,Jewell County,0.8968769016593057,28300
66937,Clay County|Washington County,2.0833690950656942,75000
66938,Clay County|Cloud County|Republic County|Washington County,3.0440830934947494,74800
66939,Jewell County|Republic County,1.8846891943554058,77500
66940,Republic County,1.5817090541208876,41500
66941,Jewell County,0.6905092470397343,41700
66942,Jewell County|Republic County,0.8539765364806554,28400
66943,Washington County,2.1619273144624294,84400
66944,Washington County,0.9611282890467719,-
66945,Marshall County|Washington County,4.06586529212576,91800
66946,Washington County,0.745811308985482,105000
66948,Cloud County|Jewell County|Republic County,1.460513582860581,79300
66949,Jewell County,1.9036184866535195,53800
66951,Phillips County|Smith County,1.3644892521787113,77400
66952,Jewell County|Smith County,0.7259274635114423,55000
66953,Washington County,3.4796714761351843,112500
66955,Washington County|Thayer County,0.7786683188213332,65000
66956,Jewell County,2.2783667552545954,67700
66958,Washington County,1.2180588624990394,30700
66959,Republic County,1.389692544920226,32700
66960,Republic County|Washington County,0.9608908782879858,16900
66961,Republic County,3.3099321132923567,-
66962,Clay County|Washington County,2.0888499967601653,118800
66963,Jewell County,0.7331638827012601,31400
66964,Republic County,1.0751707456929063,20000
66966,Republic County,2.3030578338365926,66500
66967,Smith County,3.263801198649141,82300
66968,Washington County,4.465375521867477,75800
66970,Jewell County,1.13687781519369,127100
67001,Sedgwick County,31.921671408681956,227600
67002,Butler County,170.19041956729475,204000
67003,Harper County,3.9226280800244426,73700
67004,Harper County|Sumner County,2.6692518133778864,106300
67005,Cowley County,41.550539315264764,72800
67008,Butler County|Cowley County,1.698730645840197,117700
67009,Harper County,2.0319624616486327,55000
67010,Butler County,50.37793104923667,144800
67012,Butler County,0.9859409967643881,-
67013,Sumner County,14.364814964711465,111800
67016,Sedgwick County,368.0702283125519,115800
67017,Butler County|Sedgwick County,14.32416254994442,196800
67018,Harper County|Sumner County,0.7493468752582999,-
67019,Cowley County,3.465651756610305,87900
67020,Harvey County|Reno County|Sedgwick County,5.08178980551542,90000
67021,Pratt County,0.6071490142469924,56000
67022,Sumner County,2.982051689339141,57300
67023,Cowley County,0.5492317874596533,87500
67024,Chautauqua County|Cowley County,1.2477113594449516,37900
67025,Kingman County|Reno County|Sedgwick County,13.535758982433071,147400
67026,Sedgwick County|Sumner County,19.976293354483282,193600
67028,Barber County|Kiowa County|Pratt County,0.39060227287922755,41000
67029,Comanche County|Kiowa County,0.8655001736911772,71700
67030,Sedgwick County,26.15871057299298,172800
67031,Sedgwick County|Sumner County,6.799480212788455,137200
67035,Kingman County|Pratt County|Reno County,1.5799487021006704,88500
67036,Harper County,1.1494059789819058,82800
67037,Sedgwick County,216.09631870612486,178000
67038,Cowley County,1.381242159789279,88500
67039,Butler County|Cowley County,11.100888080338864,155700
67041,Butler County,615.2572918878599,111100
67042,Butler County,26.110106402452494,100200
67045,Butler County|Greenwood County,2.860104157218198,66100
67047,Elk County|Greenwood County|Wilson County,1.7179409171415767,77800
67049,Harper County|Sumner County,0.8868062827667832,173600
67050,Reno County|Sedgwick County,17.367962374085877,188900
67051,Cowley County|Sumner County,2.1443076030499246,80600
67052,Sedgwick County,66.9035919835739,197800
67053,Marion County,567.1050511108527,82400
67054,Edwards County|Kiowa County,2.0306427054642144,176600
67055,Sedgwick County,194.32214968878094,131000
67056,Harvey County,13.915607776646336,150700
67057,Barber County,0.569375062031475,49000
67058,Harper County|Kingman County,3.540676743053902,77500
67059,Edwards County|Kiowa County|Pratt County,1.4909390155934044,92700
67060,Sedgwick County,190.8401781527486,124900
67061,Barber County|Harper County,0.5335215331115064,-
67062,Harvey County|McPherson County|Marion County,48.62008486740816,138800
67063,Marion County,10.779593600720668,123300
67065,Barber County|Kingman County|Pratt County,1.0002937047938787,78400
67066,Pratt County,1.7187568575400785,122500
67067,Sedgwick County,151.45668491839663,176000
67068,Kingman County|Reno County,5.853767945926543,86800
67070,Barber County,3.7424715855079183,75500
67071,Barber County,0.20392074440095848,-
67072,Butler County|Cowley County,0.6961500581285299,-
67073,Marion County,3.7801778774710844,100000
67074,Butler County,3.639428546039547,90700
67101,Sedgwick County,152.94425704358522,169300
67102,Cowley County,0.5791381837092967,-
67103,Sumner County,1.927890777585475,153700
67104,Barber County,2.618890171909102,72600
67105,Sumner County,1.0758925649547721,87100
67106,Kingman County|Sedgwick County|Sumner County,3.554231592979043,111800
67107,Harvey County|McPherson County,10.06977786259968,159100
67108,Reno County|Sedgwick County,9.485483859317918,153300
67109,Kiowa County,0.691838309772691,79300
67110,Cowley County|Sedgwick County|Sumner County,58.792505672413085,140800
67111,Kingman County,2.159519404092439,-
67112,Barber County|Kingman County,1.191047666743204,92000
67114,Butler County|Harvey County|McPherson County|Marion County,34.83116415679327,120600
67117,Harvey County,525.302803857626,163800
67118,Harper County|Kingman County|Sedgwick County|Sumner County,3.42984895976781,95500
67119,Cowley County|Sumner County,7.306750787001323,84900
67120,Sedgwick County|Sumner County,13.566516675987145,183000
67122,Elk County|Greenwood County,0.5714194321367713,106300
67123,Butler County,5.222274049150413,65000
67124,Pratt County,11.031212029078594,108500
67127,Clark County|Comanche County,1.4560766733356287,70800
67131,Cowley County,2.4888266077990386,228600
67132,Butler County,1.4908676609541514,127200
67133,Butler County|Sedgwick County,61.7519284078363,176300
67134,Barber County|Pratt County,1.756845266378075,110700
67135,Harvey County|Sedgwick County,12.636088604924439,175400
67137,Elk County|Greenwood County,2.4641897912199466,36700
67138,Barber County,1.2669671971197065,-
67140,Sumner County,2.066971155880019,83900
67142,Kingman County,1.056011178190096,111000
67143,Barber County,0.17476115229477293,72000
67144,Butler County,22.58246526941115,141000
67146,Cowley County|Sumner County,8.60991037676569,124200
67147,Harvey County|Sedgwick County,39.93537974766908,173400
67149,Sedgwick County,7.568933752241932,181600
67150,Harper County,0.2119851664651677,-
67151,Harvey County|Marion County,5.531237882380487,80900
67152,Sumner County,14.890197161779172,85500
67154,Butler County|Harvey County,7.098794817472927,120100
67155,Comanche County|Kiowa County,0.21709664332455214,-
67156,Cowley County,22.57110763186273,104300
67159,Harper County|Kingman County,0.9181183029575887,70000
67202,Sedgwick County,973.6195094956892,-
67203,Sedgwick County,1644.051125688242,104600
67204,Sedgwick County,526.5889103669659,115100
67205,Sedgwick County,468.21275655392026,239100
67206,Sedgwick County,628.4852665917019,248600
67207,Sedgwick County,1042.9389718570278,153500
67208,Sedgwick County,1387.551152432505,131900
67209,Sedgwick County,446.5639032568634,156100
67210,Sedgwick County,271.2476748029232,143600
67211,Sedgwick County,1502.1550108801696,79400
67212,Sedgwick County,1343.9449494100481,147000
67213,Sedgwick County,1234.7575159478981,69000
67214,Sedgwick County,1151.0299175326356,63000
67215,Sedgwick County,144.96119080393711,155400
67216,Sedgwick County,731.7778965181187,78200
67217,Sedgwick County,827.6259984713834,90400
67218,Sedgwick County,1786.2784913899889,88900
67219,Sedgwick County,344.31415794737643,122700
67220,Sedgwick County,771.7031854479012,155600
67221,Sedgwick County,123.0589893367243,-
67223,Sedgwick County,54.35675784021916,292900
67226,Sedgwick County,325.0181207736161,219600
67227,Sedgwick County,38.005527755364604,-
67228,Sedgwick County,84.22619673147096,355500
67230,Butler County|Sedgwick County,499.76054376858775,316300
67232,Sedgwick County,41.77678550593946,348800
67235,Sedgwick County,530.0900859923123,233100
67260,Sedgwick County,1824.7748730252706,-
67301,Montgomery County,22.24382893952785,87000
67330,Labette County,9.34136672369652,84600
67332,Labette County,3.473215509233386,74100
67333,Montgomery County,18.628942068964086,70600
67334,Chautauqua County,98.26158872612038,23600
67335,Labette County|Montgomery County|Wilson County,10.38485029500445,75900
67336,Cherokee County|Labette County,6.234853277342377,56400
67337,Labette County|Montgomery County,30.94723574944147,70500
67340,Montgomery County,155.32759260448898,47200
67341,Labette County,8.90555142452349,138400
67342,Labette County,4.56002264221392,86300
67344,Chautauqua County|Elk County|Montgomery County,1.8056346060151183,78800
67345,Elk County,1.5567259322546558,-
67346,Chautauqua County|Elk County,1.0806595689225755,47300
67347,Chautauqua County|Montgomery County,2.5187935113416327,163100
67349,Elk County,1.4199231540221577,60200
67351,Labette County|Montgomery County,3.374955559003729,101300
67352,Chautauqua County|Elk County,1.5904736023140862,43000
67353,Chautauqua County|Elk County,2.5584930922624762,45300
67354,Labette County,4.869931432927606,86600
67355,Chautauqua County,3.934572998307154,135000
67356,Cherokee County|Labette County,8.563191248208366,73600
67357,Labette County|Neosho County,23.603007048597792,79100
67360,Chautauqua County,2.1632090197432636,-
67361,Chautauqua County,2.834273465376607,48800
67363,Montgomery County,17.094351049593154,85200
67364,Montgomery County,151.72893839462213,68900
67401,Ottawa County|Saline County,77.12472929661273,141000
67410,Clay County|Dickinson County,11.999198285265605,128600
67416,McPherson County|Saline County,5.941644169656593,169700
67417,Cloud County,1.0627269794752656,-
67418,Lincoln County|Mitchell County,0.579064364675148,30900
67420,Cloud County|Jewell County|Mitchell County,3.930506359587293,97700
67422,Ottawa County,8.319213447691427,145800
67423,Lincoln County,1.672564589118634,46700
67425,Ellsworth County|Saline County,1.3445187786865909,112500
67427,Ellsworth County|Rice County,2.187668090523312,51300
67428,McPherson County|Marion County,4.671142693027834,128500
67430,Jewell County|Mitchell County|Osborne County|Smith County,2.237084718327762,68600
67431,Dickinson County,7.609252670433323,153700
67432,Clay County|Ottawa County|Riley County,6.199315840038437,102700
67436,Cloud County|Ottawa County,1.9032171678761474,59100
67437,Osborne County|Smith County,3.1315962885932223,83300
67438,Marion County,1.7673450144524179,78900
67439,Ellsworth County|Lincoln County,6.147583367513505,135200
67441,Dickinson County,9.255682910786053,85500
67442,Saline County,2.063136779462321,162500
67443,McPherson County,7.740207029555028,170600
67444,Ellsworth County|Rice County,1.2189171574462023,83000
67445,Cloud County|Ottawa County,2.0786113443072205,39800
67446,Jewell County|Mitchell County,1.4830284679950723,80400
67447,Clay County|Riley County,1.2728548357438263,85700
67448,Dickinson County|McPherson County|Saline County,2.321823724237825,111300
67449,Dickinson County|Morris County,6.617013157323905,75800
67450,Barton County|Ellsworth County,3.8966291118040575,75000
67451,Dickinson County|Marion County,2.229689697117886,86300
67452,Lincoln County|Mitchell County,0.664314583124261,90300
67454,Ellsworth County,5.361277139746196,89800
67455,Lincoln County,2.2993235864027315,73500
67456,McPherson County|Saline County,13.197344716931799,157900
67457,Rice County,3.106317860085951,139100
67458,Clay County|Ottawa County,1.27210244991354,155600
67459,Ellsworth County,1.2578687033554319,185000
67460,McPherson County,27.38442807721383,158500
67464,Ellsworth County|McPherson County,3.2814252409498934,91600
67466,Clay County|Cloud County|Ottawa County,1.8090528467272418,74000
67467,Lincoln County|Ottawa County,3.9161220282718925,110700
67468,Clay County,2.8687412264527423,69500
67470,Ottawa County|Saline County,3.780300368138486,156600
67473,Osborne County,2.5657775683285284,72500
67474,Osborne County|Smith County,0.7687663118391411,61300
67475,Dickinson County|Marion County,2.2138900506846064,82700
67476,McPherson County,8.411944655521944,-
67478,Mitchell County,19.415238891571068,21800
67480,Dickinson County|Ottawa County|Saline County,3.9742002093199846,140300
67481,Lincoln County|Russell County,1.3500964320773374,84500
67482,Dickinson County,306.78586739770856,85000
67483,Marion County,1.4342479552888152,70400
67484,Lincoln County|Ottawa County|Saline County,2.2060653448035676,102800
67485,Mitchell County|Osborne County,1.1942951916548574,92800
67487,Clay County|Dickinson County|Geary County,5.329272832722708,153000
67490,Ellsworth County|Lincoln County|Russell County,2.919461095651981,80000
67491,McPherson County|Rice County,2.022337736880029,120000
67492,Dickinson County,3.315420312410106,87000
67501,Reno County,50.89271363089439,68600
67502,Reno County|Rice County,125.16179215194703,146800
67505,Reno County,355.69189009877385,114500
67510,Reno County,1.7989350206681185,97500
67511,Barton County|Rush County,1.655483796710074,58200
67512,Reno County|Rice County,2.4188319424447964,46700
67513,Rush County,0.4998795754397082,35300
67514,Reno County,3.355486063236212,70200
67515,Ness County,0.3353746647775777,-
67516,Ness County,0.8716773242837045,50000
67518,Lane County|Ness County,0.22663518048214357,162500
67519,Edwards County|Pawnee County,0.8945939266440892,-
67520,Rush County,1.0833295788358057,46300
67521,Ness County|Trego County,0.32652622632177875,65900
67522,Harvey County|Reno County,14.38653984800145,124200
67523,Hodgeman County|Pawnee County,0.9391913742780571,54400
67524,Rice County,3.424528806748168,33100
67525,Barton County|Rice County,3.040191653185459,87300
67526,Barton County|Rice County|Stafford County,4.713248059799206,79700
67529,Pawnee County,1.1810819337062313,23200
67530,Barton County|Stafford County,29.023814049966784,106100
67543,Reno County,9.135581045114366,104400
67544,Barton County,5.772856874480712,89300
67545,Stafford County,1.5951567009210452,83400
67546,Harvey County|McPherson County|Reno County|Rice County,7.043777640423805,160700
67547,Edwards County|Hodgeman County,2.2248272241277918,57700
67548,Rush County,4.4541140905016166,77400
67550,Pawnee County|Stafford County,6.688774050662712,82900
67552,Edwards County,1.4441260669906306,62600
67553,Rush County,316.27075526831453,67900
67554,Rice County,9.099897876341265,74800
67556,Ellis County|Ness County|Rush County,0.5398806533873056,64400
67557,Edwards County|Pawnee County|Pratt County|Stafford County,1.6243994624901799,58800
67559,Pawnee County|Rush County,0.2969591299528335,-
67560,Ness County,1.8074381386797276,88900
67561,Reno County,8.41336582892766,74900
67563,Edwards County|Ford County|Hodgeman County,1.2146445636437662,76500
67564,Barton County,1.2268732788217274,70000
67565,Barton County|Ellis County|Rush County,1.6881677016234833,72400
67566,Reno County,3.9330266589701406,88500
67567,Barton County|Pawnee County|Rush County|Stafford County,1.9040595468881714,57500
67568,Reno County,1.6859509027600006,91300
67570,Kingman County|Reno County,3.8482466743021218,100000
67572,Ness County|Trego County,0.711461154863996,65800
67573,Rice County,0.8937390782695305,103600
67574,Pawnee County,0.6335418940957761,52100
67575,Pawnee County|Rush County,0.8111310323061215,76000
67576,Pratt County|Stafford County,2.1954931416811436,92600
67578,Stafford County,2.4201840950030085,53800
67579,Reno County|Rice County,5.589259022524655,117100
67581,Reno County,1.3291294686163442,65900
67583,Pratt County|Reno County|Stafford County,1.5119118101773779,47400
67584,Gove County|Lane County|Ness County|Trego County,0.3541890879063524,50000
67601,Ellis County,26.21279401965427,179400
67621,Phillips County,1.9996637181836587,59600
67622,Norton County|Phillips County,1.5801365967808634,67400
67623,Osborne County|Smith County,0.5353262673443367,23300
67625,Graham County,0.9281504302341121,62500
67626,Russell County,0.6490330077499814,95000
67627,Ellis County,47.656105680607794,-
67628,Smith County,0.6953466591796903,87900
67629,Decatur County|Norton County,0.5501056945777045,61700
67631,Graham County|Sheridan County|Trego County,0.5138786114781345,80000
67632,Graham County|Rooks County,1.2160776216846072,67000
67634,Russell County,0.8507094996195642,79400
67635,Decatur County|Sheridan County,0.4647804082930711,-
67637,Ellis County|Graham County|Trego County,2.8825773693613255,136300
67638,Smith County,1.1011356788902817,50000
67639,Phillips County|Rooks County,0.8519539272481994,155000
67640,Ellis County|Russell County,1.9222605097743113,121200
67642,Graham County,2.564657216408697,84300
67643,Decatur County|Sheridan County,0.4496590811449801,-
67644,Phillips County|Rooks County,0.9153074492296756,39500
67645,Graham County|Norton County,0.5772091598491919,41100
67646,Graham County|Norton County|Phillips County|Rooks County,1.1993750559547154,66500
67647,Phillips County,1.1948116557663049,103700
67648,Lincoln County|Osborne County|Russell County,1.046115337833723,34700
67649,Osborne County|Russell County,1.1134156524137366,73300
67650,Graham County,0.5557959839940063,61200
67651,Ellis County|Osborne County|Rooks County|Russell County,0.7864849662060968,44200
67653,Decatur County|Norton County,0.5977901395210978,57000
67654,Norton County,4.791886479114464,95900
67656,Graham County|Trego County,0.4662135154975379,-
67657,Graham County|Rooks County|Trego County,1.042284354304743,86700
67658,Osborne County|Russell County,0.410328258713039,200000
67659,Graham County,0.3612930139590081,57100
67660,Ellis County,1.4443516876894504,-
67661,Phillips County|Rooks County,3.291629088272617,91800
67663,Ellis County|Rooks County,2.7999822330500317,88600
67664,Norton County|Phillips County,1.0337695914558103,68100
67665,Barton County|Russell County,5.947016156740987,112000
67667,Ellis County,527.8847348155509,112500
67669,Rooks County,2.2246938172186996,68200
67671,Ellis County,4.7157720804436,170200
67672,Graham County|Trego County,2.7221131001805032,99100
67673,Osborne County|Russell County,0.3768968949471135,62500
67674,Ellis County,2.1202625938382913,-
67675,Osborne County|Rooks County,0.7167490593863177,34800
67701,Rawlins County|Thomas County,5.628660211957174,132800
67730,Rawlins County,1.7324477270424055,113900
67731,Cheyenne County,0.7805388649867648,81600
67732,Logan County|Rawlins County|Sherman County|Thomas County,0.6022903727188533,117000
67733,Sherman County,0.2376304428502914,118400
67734,Rawlins County|Thomas County,0.7843397050228818,114600
67735,Cheyenne County|Sherman County,3.27316044655919,107800
67736,Gove County,0.38459385092567855,80000
67737,Gove County|Sheridan County,1.0391621184430129,102800
67738,Gove County|Sheridan County,0.7187864104706251,88600
67739,Decatur County|Rawlins County,0.6888777516932219,35200
67740,Graham County|Sheridan County,1.5879019430540904,122800
67741,Cheyenne County|Sherman County,0.7816355200971742,90900
67743,Rawlins County|Thomas County,0.4636946263478767,87900
67744,Rawlins County,0.4950099192372278,112500
67745,Cheyenne County|Rawlins County,0.44468247775253567,74900
67747,Logan County|Thomas County,0.39757786618418606,54000
67748,Gove County|Logan County|Sheridan County|Thomas County,2.3451564016460638,113800
67749,Decatur County|Rawlins County,1.8631420156975518,69300
67751,Gove County|Sheridan County,0.896222932851447,86700
67752,Gove County|Sheridan County,2.1525836156990854,126600
67753,Rawlins County|Sheridan County|Thomas County,0.7048612510867576,94800
67756,Cheyenne County,1.1819629414220258,85300
67757,Decatur County|Sheridan County,0.8120000475832028,70000
67758,Wallace County,0.877724072861115,79000
67761,Logan County|Wallace County,0.23890612795690538,90000
67762,Greeley County|Wallace County,0.4792727907475791,95000
67764,Logan County|Thomas County,0.2723289723948277,65000
67801,Ford County|Hodgeman County,32.62666841477327,110100
67831,Clark County,0.8491575177698192,58300
67834,Clark County|Ford County|Kiowa County,1.698679394863616,80800
67835,Finney County|Gray County|Hodgeman County,2.264812944600414,155600
67836,Hamilton County,0.3893114525722764,-
67837,Gray County|Haskell County|Meade County,1.4312672366069639,131900
67838,Finney County|Kearny County,4.410167840731814,57900
67839,Gove County|Lane County,0.8276492384381979,79100
67840,Clark County,0.9748084113353562,58300
67841,Ford County|Gray County,1.1119652819141777,76200
67842,Clark County|Ford County,0.9131334947632838,44000
67843,Ford County,225.44101899340586,-
67844,Ford County|Gray County|Meade County,1.3161649416988206,98900
67846,Finney County|Gray County|Lane County,17.375466764855698,158400
67849,Hodgeman County|Ness County,1.0267610566851746,58300
67850,Gove County|Lane County|Scott County,0.6455087166171745,65100
67851,Finney County|Scott County,5.2738790812016,166700
67853,Finney County|Gray County,0.9663629044462293,126300
67854,Hodgeman County,0.9081267524220493,93800
67855,Grant County|Morton County|Stanton County,1.461661080886394,64800
67857,Hamilton County|Kearny County,0.22492976725611535,222500
67859,Seward County,1.1279236365757543,83800
67860,Kearny County,2.058294615532567,106000
67861,Logan County|Wallace County|Wichita County,1.255620314736922,102600
67862,Morton County|Stanton County,0.3381606299365086,60400
67863,Scott County|Wichita County,0.6538092931062804,87500
67864,Meade County,1.6036253234206403,100500
67865,Clark County|Ford County,1.443268454441085,108400
67867,Gray County|Meade County,2.6952245636796923,127500
67868,Finney County,1.3526971611406262,210900
67869,Meade County|Seward County,1.664819836011214,110200
67870,Grant County|Haskell County|Seward County,2.230126348258938,86200
67871,Finney County|Gove County|Logan County|Scott County|Wichita County,2.6526973166336276,139600
67876,Ford County|Hodgeman County,2.078936067916015,135800
67877,Haskell County|Seward County,2.9300894257257237,107700
67878,Hamilton County|Stanton County,1.1633193648305415,80500
67879,Greeley County,0.6713485536956207,112100
67880,Grant County|Hamilton County|Kearny County,4.235575437618198,136600
67882,Ford County,1.3977557175448505,186400
67901,Seward County|Stevens County,26.411632337390532,112100
67950,Morton County,4.387675588093186,100400
67951,Stevens County,3.593023322074491,98800
67952,Seward County|Stevens County,1.1285185891113154,153200
67953,Morton County,0.15385586155926495,60800
67954,Morton County|Stevens County,0.81042981902739,81400
68001,Butler County,17.932127654523164,61300
68002,Washington County,11.45251346044468,209100
68003,Cass County|Saunders County,18.787519735062666,212500
68004,Burt County|Cuming County,4.322644283260058,91300
68005,Sarpy County,481.01607420912956,145800
68007,Douglas County|Washington County,166.52597527500203,275500
68008,Washington County,39.21077771771497,182900
68010,Douglas County,114.65231406121148,-
68014,Butler County,2.63222783867582,118600
68015,Saunders County,7.2786435253719715,145000
68016,Cass County,44.79256724011947,271100
68017,Lancaster County|Saunders County,8.895587932115793,153000
68018,Saunders County,4.615708512855798,162200
68019,Burt County|Dodge County|Washington County,2.590887979487208,105600
68020,Burt County|Thurston County,3.1241054181710726,84100
68022,Douglas County,315.2449780257591,365100
